HORAPK;HORAN;HORA;MINUTO;SEGUNDO;HORAINGRESO;HORACIERREAGENCIA;HORAALMUERZO;HORASALIDA;HORALABORABLE;
2221;00:22:21;0;22;21;N;N;N;N;N;
2224;00:22:24;0;22;24;N;N;N;N;N;
2225;00:22:25;0;22;25;N;N;N;N;N;
2227;00:22:27;0;22;27;N;N;N;N;N;
2228;00:22:28;0;22;28;N;N;N;N;N;
2230;00:22:30;0;22;30;N;N;N;N;N;
2233;00:22:33;0;22;33;N;N;N;N;N;
2234;00:22:34;0;22;34;N;N;N;N;N;
2236;00:22:36;0;22;36;N;N;N;N;N;
2237;00:22:37;0;22;37;N;N;N;N;N;
2238;00:22:38;0;22;38;N;N;N;N;N;
2242;00:22:42;0;22;42;N;N;N;N;N;
2244;00:22:44;0;22;44;N;N;N;N;N;
2245;00:22:45;0;22;45;N;N;N;N;N;
2246;00:22:46;0;22;46;N;N;N;N;N;
2249;00:22:49;0;22;49;N;N;N;N;N;
2250;00:22:50;0;22;50;N;N;N;N;N;
2251;00:22:51;0;22;51;N;N;N;N;N;
2252;00:22:52;0;22;52;N;N;N;N;N;
2257;00:22:57;0;22;57;N;N;N;N;N;
2258;00:22:58;0;22;58;N;N;N;N;N;
2300;00:23:00;0;23;0;N;N;N;N;N;
2301;00:23:01;0;23;1;N;N;N;N;N;
2302;00:23:02;0;23;2;N;N;N;N;N;
2303;00:23:03;0;23;3;N;N;N;N;N;
2307;00:23:07;0;23;7;N;N;N;N;N;
2308;00:23:08;0;23;8;N;N;N;N;N;
2310;00:23:10;0;23;10;N;N;N;N;N;
2312;00:23:12;0;23;12;N;N;N;N;N;
2314;00:23:14;0;23;14;N;N;N;N;N;
2315;00:23:15;0;23;15;N;N;N;N;N;
2318;00:23:18;0;23;18;N;N;N;N;N;
2319;00:23:19;0;23;19;N;N;N;N;N;
2320;00:23:20;0;23;20;N;N;N;N;N;
2322;00:23:22;0;23;22;N;N;N;N;N;
2325;00:23:25;0;23;25;N;N;N;N;N;
2326;00:23:26;0;23;26;N;N;N;N;N;
2328;00:23:28;0;23;28;N;N;N;N;N;
2331;00:23:31;0;23;31;N;N;N;N;N;
2332;00:23:32;0;23;32;N;N;N;N;N;
2333;00:23:33;0;23;33;N;N;N;N;N;
2334;00:23:34;0;23;34;N;N;N;N;N;
2336;00:23:36;0;23;36;N;N;N;N;N;
2340;00:23:40;0;23;40;N;N;N;N;N;
2342;00:23:42;0;23;42;N;N;N;N;N;
2343;00:23:43;0;23;43;N;N;N;N;N;
2344;00:23:44;0;23;44;N;N;N;N;N;
2345;00:23:45;0;23;45;N;N;N;N;N;
2348;00:23:48;0;23;48;N;N;N;N;N;
2349;00:23:49;0;23;49;N;N;N;N;N;
2351;00:23:51;0;23;51;N;N;N;N;N;
2354;00:23:54;0;23;54;N;N;N;N;N;
2356;00:23:56;0;23;56;N;N;N;N;N;
2357;00:23:57;0;23;57;N;N;N;N;N;
2358;00:23:58;0;23;58;N;N;N;N;N;
2400;00:24:00;0;24;0;N;N;N;N;N;
2402;00:24:02;0;24;2;N;N;N;N;N;
2404;00:24:04;0;24;4;N;N;N;N;N;
2406;00:24:06;0;24;6;N;N;N;N;N;
2408;00:24:08;0;24;8;N;N;N;N;N;
2409;00:24:09;0;24;9;N;N;N;N;N;
2410;00:24:10;0;24;10;N;N;N;N;N;
2414;00:24:14;0;24;14;N;N;N;N;N;
2415;00:24:15;0;24;15;N;N;N;N;N;
2416;00:24:16;0;24;16;N;N;N;N;N;
2418;00:24:18;0;24;18;N;N;N;N;N;
2419;00:24:19;0;24;19;N;N;N;N;N;
2422;00:24:22;0;24;22;N;N;N;N;N;
2425;00:24:25;0;24;25;N;N;N;N;N;
2426;00:24:26;0;24;26;N;N;N;N;N;
2427;00:24:27;0;24;27;N;N;N;N;N;
2430;00:24:30;0;24;30;N;N;N;N;N;
2431;00:24:31;0;24;31;N;N;N;N;N;
2432;00:24:32;0;24;32;N;N;N;N;N;
2433;00:24:33;0;24;33;N;N;N;N;N;
2438;00:24:38;0;24;38;N;N;N;N;N;
2439;00:24:39;0;24;39;N;N;N;N;N;
2440;00:24:40;0;24;40;N;N;N;N;N;
2442;00:24:42;0;24;42;N;N;N;N;N;
2443;00:24:43;0;24;43;N;N;N;N;N;
2444;00:24:44;0;24;44;N;N;N;N;N;
2448;00:24:48;0;24;48;N;N;N;N;N;
2449;00:24:49;0;24;49;N;N;N;N;N;
2451;00:24:51;0;24;51;N;N;N;N;N;
2452;00:24:52;0;24;52;N;N;N;N;N;
2455;00:24:55;0;24;55;N;N;N;N;N;
2456;00:24:56;0;24;56;N;N;N;N;N;
2458;00:24:58;0;24;58;N;N;N;N;N;
2500;00:25:00;0;25;0;N;N;N;N;N;
2501;00:25:01;0;25;1;N;N;N;N;N;
2503;00:25:03;0;25;3;N;N;N;N;N;
2506;00:25:06;0;25;6;N;N;N;N;N;
2507;00:25:07;0;25;7;N;N;N;N;N;
2509;00:25:09;0;25;9;N;N;N;N;N;
2512;00:25:12;0;25;12;N;N;N;N;N;
2513;00:25:13;0;25;13;N;N;N;N;N;
2514;00:25:14;0;25;14;N;N;N;N;N;
2515;00:25:15;0;25;15;N;N;N;N;N;
2516;00:25:16;0;25;16;N;N;N;N;N;
2521;00:25:21;0;25;21;N;N;N;N;N;
2522;00:25:22;0;25;22;N;N;N;N;N;
2524;00:25:24;0;25;24;N;N;N;N;N;
2525;00:25:25;0;25;25;N;N;N;N;N;
2526;00:25:26;0;25;26;N;N;N;N;N;
2528;00:25:28;0;25;28;N;N;N;N;N;
2530;00:25:30;0;25;30;N;N;N;N;N;
2532;00:25:32;0;25;32;N;N;N;N;N;
2533;00:25:33;0;25;33;N;N;N;N;N;
2534;00:25:34;0;25;34;N;N;N;N;N;
2537;00:25:37;0;25;37;N;N;N;N;N;
2538;00:25:38;0;25;38;N;N;N;N;N;
2539;00:25:39;0;25;39;N;N;N;N;N;
2540;00:25:40;0;25;40;N;N;N;N;N;
2541;00:25:41;0;25;41;N;N;N;N;N;
2544;00:25:44;0;25;44;N;N;N;N;N;
2546;00:25:46;0;25;46;N;N;N;N;N;
2547;00:25:47;0;25;47;N;N;N;N;N;
2548;00:25:48;0;25;48;N;N;N;N;N;
2549;00:25:49;0;25;49;N;N;N;N;N;
2551;00:25:51;0;25;51;N;N;N;N;N;
2552;00:25:52;0;25;52;N;N;N;N;N;
2553;00:25:53;0;25;53;N;N;N;N;N;
2556;00:25:56;0;25;56;N;N;N;N;N;
2559;00:25:59;0;25;59;N;N;N;N;N;
2600;00:26:00;0;26;0;N;N;N;N;N;
2601;00:26:01;0;26;1;N;N;N;N;N;
2602;00:26:02;0;26;2;N;N;N;N;N;
2603;00:26:03;0;26;3;N;N;N;N;N;
2607;00:26:07;0;26;7;N;N;N;N;N;
2608;00:26:08;0;26;8;N;N;N;N;N;
2611;00:26:11;0;26;11;N;N;N;N;N;
2612;00:26:12;0;26;12;N;N;N;N;N;
2613;00:26:13;0;26;13;N;N;N;N;N;
2615;00:26:15;0;26;15;N;N;N;N;N;
2618;00:26:18;0;26;18;N;N;N;N;N;
2619;00:26:19;0;26;19;N;N;N;N;N;
2620;00:26:20;0;26;20;N;N;N;N;N;
2621;00:26:21;0;26;21;N;N;N;N;N;
2625;00:26:25;0;26;25;N;N;N;N;N;
2626;00:26:26;0;26;26;N;N;N;N;N;
2629;00:26:29;0;26;29;N;N;N;N;N;
2630;00:26:30;0;26;30;N;N;N;N;N;
2632;00:26:32;0;26;32;N;N;N;N;N;
2633;00:26:33;0;26;33;N;N;N;N;N;
2635;00:26:35;0;26;35;N;N;N;N;N;
2636;00:26:36;0;26;36;N;N;N;N;N;
2641;00:26:41;0;26;41;N;N;N;N;N;
2642;00:26:42;0;26;42;N;N;N;N;N;
2643;00:26:43;0;26;43;N;N;N;N;N;
2644;00:26:44;0;26;44;N;N;N;N;N;
2645;00:26:45;0;26;45;N;N;N;N;N;
2647;00:26:47;0;26;47;N;N;N;N;N;
2649;00:26:49;0;26;49;N;N;N;N;N;
2651;00:26:51;0;26;51;N;N;N;N;N;
2654;00:26:54;0;26;54;N;N;N;N;N;
2655;00:26:55;0;26;55;N;N;N;N;N;
2657;00:26:57;0;26;57;N;N;N;N;N;
2659;00:26:59;0;26;59;N;N;N;N;N;
2700;00:27:00;0;27;0;N;N;N;N;N;
2702;00:27:02;0;27;2;N;N;N;N;N;
2703;00:27:03;0;27;3;N;N;N;N;N;
2706;00:27:06;0;27;6;N;N;N;N;N;
2708;00:27:08;0;27;8;N;N;N;N;N;
2709;00:27:09;0;27;9;N;N;N;N;N;
2711;00:27:11;0;27;11;N;N;N;N;N;
2714;00:27:14;0;27;14;N;N;N;N;N;
2715;00:27:15;0;27;15;N;N;N;N;N;
2717;00:27:17;0;27;17;N;N;N;N;N;
2718;00:27:18;0;27;18;N;N;N;N;N;
2719;00:27:19;0;27;19;N;N;N;N;N;
2723;00:27:23;0;27;23;N;N;N;N;N;
2725;00:27:25;0;27;25;N;N;N;N;N;
2726;00:27:26;0;27;26;N;N;N;N;N;
2727;00:27:27;0;27;27;N;N;N;N;N;
2729;00:27:29;0;27;29;N;N;N;N;N;
2731;00:27:31;0;27;31;N;N;N;N;N;
2732;00:27:32;0;27;32;N;N;N;N;N;
2733;00:27:33;0;27;33;N;N;N;N;N;
2737;00:27:37;0;27;37;N;N;N;N;N;
2739;00:27:39;0;27;39;N;N;N;N;N;
2741;00:27:41;0;27;41;N;N;N;N;N;
2742;00:27:42;0;27;42;N;N;N;N;N;
2743;00:27:43;0;27;43;N;N;N;N;N;
2744;00:27:44;0;27;44;N;N;N;N;N;
2748;00:27:48;0;27;48;N;N;N;N;N;
2749;00:27:49;0;27;49;N;N;N;N;N;
2751;00:27:51;0;27;51;N;N;N;N;N;
2753;00:27:53;0;27;53;N;N;N;N;N;
2754;00:27:54;0;27;54;N;N;N;N;N;
2756;00:27:56;0;27;56;N;N;N;N;N;
2759;00:27:59;0;27;59;N;N;N;N;N;
2800;00:28:00;0;28;0;N;N;N;N;N;
2801;00:28:01;0;28;1;N;N;N;N;N;
2802;00:28:02;0;28;2;N;N;N;N;N;
2806;00:28:06;0;28;6;N;N;N;N;N;
2807;00:28:07;0;28;7;N;N;N;N;N;
2809;00:28:09;0;28;9;N;N;N;N;N;
2811;00:28:11;0;28;11;N;N;N;N;N;
2813;00:28:13;0;28;13;N;N;N;N;N;
2814;00:28:14;0;28;14;N;N;N;N;N;
2815;00:28:15;0;28;15;N;N;N;N;N;
2817;00:28:17;0;28;17;N;N;N;N;N;
2821;00:28:21;0;28;21;N;N;N;N;N;
2823;00:28:23;0;28;23;N;N;N;N;N;
2824;00:28:24;0;28;24;N;N;N;N;N;
2825;00:28:25;0;28;25;N;N;N;N;N;
2826;00:28:26;0;28;26;N;N;N;N;N;
2827;00:28:27;0;28;27;N;N;N;N;N;
2830;00:28:30;0;28;30;N;N;N;N;N;
2832;00:28:32;0;28;32;N;N;N;N;N;
2835;00:28:35;0;28;35;N;N;N;N;N;
2836;00:28:36;0;28;36;N;N;N;N;N;
2838;00:28:38;0;28;38;N;N;N;N;N;
2839;00:28:39;0;28;39;N;N;N;N;N;
2841;00:28:41;0;28;41;N;N;N;N;N;
2843;00:28:43;0;28;43;N;N;N;N;N;
2844;00:28:44;0;28;44;N;N;N;N;N;
2847;00:28:47;0;28;47;N;N;N;N;N;
2849;00:28:49;0;28;49;N;N;N;N;N;
2850;00:28:50;0;28;50;N;N;N;N;N;
2851;00:28:51;0;28;51;N;N;N;N;N;
2855;00:28:55;0;28;55;N;N;N;N;N;
2856;00:28:56;0;28;56;N;N;N;N;N;
2857;00:28:57;0;28;57;N;N;N;N;N;
2859;00:28:59;0;28;59;N;N;N;N;N;
2900;00:29:00;0;29;0;N;N;N;N;N;
2903;00:29:03;0;29;3;N;N;N;N;N;
2906;00:29:06;0;29;6;N;N;N;N;N;
2907;00:29:07;0;29;7;N;N;N;N;N;
2908;00:29:08;0;29;8;N;N;N;N;N;
2909;00:29:09;0;29;9;N;N;N;N;N;
2912;00:29:12;0;29;12;N;N;N;N;N;
2913;00:29:13;0;29;13;N;N;N;N;N;
2914;00:29:14;0;29;14;N;N;N;N;N;
2918;00:29:18;0;29;18;N;N;N;N;N;
2920;00:29:20;0;29;20;N;N;N;N;N;
2921;00:29:21;0;29;21;N;N;N;N;N;
2923;00:29:23;0;29;23;N;N;N;N;N;
2924;00:29:24;0;29;24;N;N;N;N;N;
2925;00:29:25;0;29;25;N;N;N;N;N;
2929;00:29:29;0;29;29;N;N;N;N;N;
2930;00:29:30;0;29;30;N;N;N;N;N;
2932;00:29:32;0;29;32;N;N;N;N;N;
2933;00:29:33;0;29;33;N;N;N;N;N;
2935;00:29:35;0;29;35;N;N;N;N;N;
2937;00:29:37;0;29;37;N;N;N;N;N;
2939;00:29:39;0;29;39;N;N;N;N;N;
2941;00:29:41;0;29;41;N;N;N;N;N;
2942;00:29:42;0;29;42;N;N;N;N;N;
2943;00:29:43;0;29;43;N;N;N;N;N;
2947;00:29:47;0;29;47;N;N;N;N;N;
2948;00:29:48;0;29;48;N;N;N;N;N;
2950;00:29:50;0;29;50;N;N;N;N;N;
2951;00:29:51;0;29;51;N;N;N;N;N;
2954;00:29:54;0;29;54;N;N;N;N;N;
2955;00:29:55;0;29;55;N;N;N;N;N;
2956;00:29:56;0;29;56;N;N;N;N;N;
2957;00:29:57;0;29;57;N;N;N;N;N;
3002;00:30:02;0;30;2;N;N;N;N;N;
3003;00:30:03;0;30;3;N;N;N;N;N;
3005;00:30:05;0;30;5;N;N;N;N;N;
3006;00:30:06;0;30;6;N;N;N;N;N;
3007;00:30:07;0;30;7;N;N;N;N;N;
3008;00:30:08;0;30;8;N;N;N;N;N;
3011;00:30:11;0;30;11;N;N;N;N;N;
3013;00:30:13;0;30;13;N;N;N;N;N;
3015;00:30:15;0;30;15;N;N;N;N;N;
3017;00:30:17;0;30;17;N;N;N;N;N;
3019;00:30:19;0;30;19;N;N;N;N;N;
3020;00:30:20;0;30;20;N;N;N;N;N;
3021;00:30:21;0;30;21;N;N;N;N;N;
3024;00:30:24;0;30;24;N;N;N;N;N;
3025;00:30:25;0;30;25;N;N;N;N;N;
3027;00:30:27;0;30;27;N;N;N;N;N;
3030;00:30:30;0;30;30;N;N;N;N;N;
3031;00:30:31;0;30;31;N;N;N;N;N;
3032;00:30:32;0;30;32;N;N;N;N;N;
3036;00:30:36;0;30;36;N;N;N;N;N;
3037;00:30:37;0;30;37;N;N;N;N;N;
3038;00:30:38;0;30;38;N;N;N;N;N;
3039;00:30:39;0;30;39;N;N;N;N;N;
3041;00:30:41;0;30;41;N;N;N;N;N;
3044;00:30:44;0;30;44;N;N;N;N;N;
3047;00:30:47;0;30;47;N;N;N;N;N;
3048;00:30:48;0;30;48;N;N;N;N;N;
3049;00:30:49;0;30;49;N;N;N;N;N;
3050;00:30:50;0;30;50;N;N;N;N;N;
3053;00:30:53;0;30;53;N;N;N;N;N;
3054;00:30:54;0;30;54;N;N;N;N;N;
3055;00:30:55;0;30;55;N;N;N;N;N;
3059;00:30:59;0;30;59;N;N;N;N;N;
3101;00:31:01;0;31;1;N;N;N;N;N;
3102;00:31:02;0;31;2;N;N;N;N;N;
3103;00:31:03;0;31;3;N;N;N;N;N;
3105;00:31:05;0;31;5;N;N;N;N;N;
3106;00:31:06;0;31;6;N;N;N;N;N;
3109;00:31:09;0;31;9;N;N;N;N;N;
3111;00:31:11;0;31;11;N;N;N;N;N;
3113;00:31:13;0;31;13;N;N;N;N;N;
3114;00:31:14;0;31;14;N;N;N;N;N;
3117;00:31:17;0;31;17;N;N;N;N;N;
3118;00:31:18;0;31;18;N;N;N;N;N;
3120;00:31:20;0;31;20;N;N;N;N;N;
3121;00:31:21;0;31;21;N;N;N;N;N;
3123;00:31:23;0;31;23;N;N;N;N;N;
3125;00:31:25;0;31;25;N;N;N;N;N;
3127;00:31:27;0;31;27;N;N;N;N;N;
3129;00:31:29;0;31;29;N;N;N;N;N;
3131;00:31:31;0;31;31;N;N;N;N;N;
3133;00:31:33;0;31;33;N;N;N;N;N;
3135;00:31:35;0;31;35;N;N;N;N;N;
3136;00:31:36;0;31;36;N;N;N;N;N;
3137;00:31:37;0;31;37;N;N;N;N;N;
3138;00:31:38;0;31;38;N;N;N;N;N;
3143;00:31:43;0;31;43;N;N;N;N;N;
3144;00:31:44;0;31;44;N;N;N;N;N;
3145;00:31:45;0;31;45;N;N;N;N;N;
3147;00:31:47;0;31;47;N;N;N;N;N;
3148;00:31:48;0;31;48;N;N;N;N;N;
3150;00:31:50;0;31;50;N;N;N;N;N;
3151;00:31:51;0;31;51;N;N;N;N;N;
0;00:00:00;0;0;0;N;N;N;N;N;
1;00:00:01;0;0;1;N;N;N;N;N;
2;00:00:02;0;0;2;N;N;N;N;N;
4;00:00:04;0;0;4;N;N;N;N;N;
7;00:00:07;0;0;7;N;N;N;N;N;
8;00:00:08;0;0;8;N;N;N;N;N;
9;00:00:09;0;0;9;N;N;N;N;N;
11;00:00:11;0;0;11;N;N;N;N;N;
12;00:00:12;0;0;12;N;N;N;N;N;
14;00:00:14;0;0;14;N;N;N;N;N;
15;00:00:15;0;0;15;N;N;N;N;N;
18;00:00:18;0;0;18;N;N;N;N;N;
19;00:00:19;0;0;19;N;N;N;N;N;
20;00:00:20;0;0;20;N;N;N;N;N;
21;00:00:21;0;0;21;N;N;N;N;N;
24;00:00:24;0;0;24;N;N;N;N;N;
25;00:00:25;0;0;25;N;N;N;N;N;
27;00:00:27;0;0;27;N;N;N;N;N;
28;00:00:28;0;0;28;N;N;N;N;N;
32;00:00:32;0;0;32;N;N;N;N;N;
34;00:00:34;0;0;34;N;N;N;N;N;
35;00:00:35;0;0;35;N;N;N;N;N;
36;00:00:36;0;0;36;N;N;N;N;N;
38;00:00:38;0;0;38;N;N;N;N;N;
40;00:00:40;0;0;40;N;N;N;N;N;
41;00:00:41;0;0;41;N;N;N;N;N;
45;00:00:45;0;0;45;N;N;N;N;N;
47;00:00:47;0;0;47;N;N;N;N;N;
49;00:00:49;0;0;49;N;N;N;N;N;
50;00:00:50;0;0;50;N;N;N;N;N;
51;00:00:51;0;0;51;N;N;N;N;N;
52;00:00:52;0;0;52;N;N;N;N;N;
56;00:00:56;0;0;56;N;N;N;N;N;
57;00:00:57;0;0;57;N;N;N;N;N;
100;00:01:00;0;1;0;N;N;N;N;N;
101;00:01:01;0;1;1;N;N;N;N;N;
103;00:01:03;0;1;3;N;N;N;N;N;
105;00:01:05;0;1;5;N;N;N;N;N;
107;00:01:07;0;1;7;N;N;N;N;N;
108;00:01:08;0;1;8;N;N;N;N;N;
109;00:01:09;0;1;9;N;N;N;N;N;
113;00:01:13;0;1;13;N;N;N;N;N;
114;00:01:14;0;1;14;N;N;N;N;N;
115;00:01:15;0;1;15;N;N;N;N;N;
118;00:01:18;0;1;18;N;N;N;N;N;
120;00:01:20;0;1;20;N;N;N;N;N;
121;00:01:21;0;1;21;N;N;N;N;N;
123;00:01:23;0;1;23;N;N;N;N;N;
124;00:01:24;0;1;24;N;N;N;N;N;
126;00:01:26;0;1;26;N;N;N;N;N;
130;00:01:30;0;1;30;N;N;N;N;N;
131;00:01:31;0;1;31;N;N;N;N;N;
132;00:01:32;0;1;32;N;N;N;N;N;
133;00:01:33;0;1;33;N;N;N;N;N;
135;00:01:35;0;1;35;N;N;N;N;N;
137;00:01:37;0;1;37;N;N;N;N;N;
138;00:01:38;0;1;38;N;N;N;N;N;
142;00:01:42;0;1;42;N;N;N;N;N;
143;00:01:43;0;1;43;N;N;N;N;N;
145;00:01:45;0;1;45;N;N;N;N;N;
147;00:01:47;0;1;47;N;N;N;N;N;
148;00:01:48;0;1;48;N;N;N;N;N;
149;00:01:49;0;1;49;N;N;N;N;N;
151;00:01:51;0;1;51;N;N;N;N;N;
154;00:01:54;0;1;54;N;N;N;N;N;
156;00:01:56;0;1;56;N;N;N;N;N;
157;00:01:57;0;1;57;N;N;N;N;N;
159;00:01:59;0;1;59;N;N;N;N;N;
200;00:02:00;0;2;0;N;N;N;N;N;
203;00:02:03;0;2;3;N;N;N;N;N;
205;00:02:05;0;2;5;N;N;N;N;N;
206;00:02:06;0;2;6;N;N;N;N;N;
207;00:02:07;0;2;7;N;N;N;N;N;
211;00:02:11;0;2;11;N;N;N;N;N;
212;00:02:12;0;2;12;N;N;N;N;N;
214;00:02:14;0;2;14;N;N;N;N;N;
215;00:02:15;0;2;15;N;N;N;N;N;
217;00:02:17;0;2;17;N;N;N;N;N;
219;00:02:19;0;2;19;N;N;N;N;N;
220;00:02:20;0;2;20;N;N;N;N;N;
221;00:02:21;0;2;21;N;N;N;N;N;
225;00:02:25;0;2;25;N;N;N;N;N;
227;00:02:27;0;2;27;N;N;N;N;N;
229;00:02:29;0;2;29;N;N;N;N;N;
230;00:02:30;0;2;30;N;N;N;N;N;
231;00:02:31;0;2;31;N;N;N;N;N;
232;00:02:32;0;2;32;N;N;N;N;N;
233;00:02:33;0;2;33;N;N;N;N;N;
237;00:02:37;0;2;37;N;N;N;N;N;
239;00:02:39;0;2;39;N;N;N;N;N;
241;00:02:41;0;2;41;N;N;N;N;N;
242;00:02:42;0;2;42;N;N;N;N;N;
244;00:02:44;0;2;44;N;N;N;N;N;
245;00:02:45;0;2;45;N;N;N;N;N;
248;00:02:48;0;2;48;N;N;N;N;N;
249;00:02:49;0;2;49;N;N;N;N;N;
250;00:02:50;0;2;50;N;N;N;N;N;
254;00:02:54;0;2;54;N;N;N;N;N;
255;00:02:55;0;2;55;N;N;N;N;N;
256;00:02:56;0;2;56;N;N;N;N;N;
259;00:02:59;0;2;59;N;N;N;N;N;
301;00:03:01;0;3;1;N;N;N;N;N;
302;00:03:02;0;3;2;N;N;N;N;N;
303;00:03:03;0;3;3;N;N;N;N;N;
305;00:03:05;0;3;5;N;N;N;N;N;
307;00:03:07;0;3;7;N;N;N;N;N;
311;00:03:11;0;3;11;N;N;N;N;N;
312;00:03:12;0;3;12;N;N;N;N;N;
313;00:03:13;0;3;13;N;N;N;N;N;
314;00:03:14;0;3;14;N;N;N;N;N;
315;00:03:15;0;3;15;N;N;N;N;N;
318;00:03:18;0;3;18;N;N;N;N;N;
319;00:03:19;0;3;19;N;N;N;N;N;
323;00:03:23;0;3;23;N;N;N;N;N;
324;00:03:24;0;3;24;N;N;N;N;N;
326;00:03:26;0;3;26;N;N;N;N;N;
327;00:03:27;0;3;27;N;N;N;N;N;
329;00:03:29;0;3;29;N;N;N;N;N;
330;00:03:30;0;3;30;N;N;N;N;N;
332;00:03:32;0;3;32;N;N;N;N;N;
335;00:03:35;0;3;35;N;N;N;N;N;
337;00:03:37;0;3;37;N;N;N;N;N;
338;00:03:38;0;3;38;N;N;N;N;N;
339;00:03:39;0;3;39;N;N;N;N;N;
341;00:03:41;0;3;41;N;N;N;N;N;
344;00:03:44;0;3;44;N;N;N;N;N;
345;00:03:45;0;3;45;N;N;N;N;N;
347;00:03:47;0;3;47;N;N;N;N;N;
348;00:03:48;0;3;48;N;N;N;N;N;
351;00:03:51;0;3;51;N;N;N;N;N;
353;00:03:53;0;3;53;N;N;N;N;N;
355;00:03:55;0;3;55;N;N;N;N;N;
356;00:03:56;0;3;56;N;N;N;N;N;
357;00:03:57;0;3;57;N;N;N;N;N;
400;00:04:00;0;4;0;N;N;N;N;N;
401;00:04:01;0;4;1;N;N;N;N;N;
402;00:04:02;0;4;2;N;N;N;N;N;
406;00:04:06;0;4;6;N;N;N;N;N;
408;00:04:08;0;4;8;N;N;N;N;N;
409;00:04:09;0;4;9;N;N;N;N;N;
411;00:04:11;0;4;11;N;N;N;N;N;
412;00:04:12;0;4;12;N;N;N;N;N;
413;00:04:13;0;4;13;N;N;N;N;N;
414;00:04:14;0;4;14;N;N;N;N;N;
418;00:04:18;0;4;18;N;N;N;N;N;
420;00:04:20;0;4;20;N;N;N;N;N;
421;00:04:21;0;4;21;N;N;N;N;N;
423;00:04:23;0;4;23;N;N;N;N;N;
425;00:04:25;0;4;25;N;N;N;N;N;
426;00:04:26;0;4;26;N;N;N;N;N;
429;00:04:29;0;4;29;N;N;N;N;N;
430;00:04:30;0;4;30;N;N;N;N;N;
431;00:04:31;0;4;31;N;N;N;N;N;
435;00:04:35;0;4;35;N;N;N;N;N;
436;00:04:36;0;4;36;N;N;N;N;N;
437;00:04:37;0;4;37;N;N;N;N;N;
439;00:04:39;0;4;39;N;N;N;N;N;
442;00:04:42;0;4;42;N;N;N;N;N;
443;00:04:43;0;4;43;N;N;N;N;N;
444;00:04:44;0;4;44;N;N;N;N;N;
445;00:04:45;0;4;45;N;N;N;N;N;
448;00:04:48;0;4;48;N;N;N;N;N;
451;00:04:51;0;4;51;N;N;N;N;N;
453;00:04:53;0;4;53;N;N;N;N;N;
454;00:04:54;0;4;54;N;N;N;N;N;
455;00:04:55;0;4;55;N;N;N;N;N;
456;00:04:56;0;4;56;N;N;N;N;N;
459;00:04:59;0;4;59;N;N;N;N;N;
500;00:05:00;0;5;0;N;N;N;N;N;
503;00:05:03;0;5;3;N;N;N;N;N;
505;00:05:05;0;5;5;N;N;N;N;N;
507;00:05:07;0;5;7;N;N;N;N;N;
508;00:05:08;0;5;8;N;N;N;N;N;
509;00:05:09;0;5;9;N;N;N;N;N;
511;00:05:11;0;5;11;N;N;N;N;N;
513;00:05:13;0;5;13;N;N;N;N;N;
515;00:05:15;0;5;15;N;N;N;N;N;
518;00:05:18;0;5;18;N;N;N;N;N;
519;00:05:19;0;5;19;N;N;N;N;N;
520;00:05:20;0;5;20;N;N;N;N;N;
521;00:05:21;0;5;21;N;N;N;N;N;
525;00:05:25;0;5;25;N;N;N;N;N;
526;00:05:26;0;5;26;N;N;N;N;N;
527;00:05:27;0;5;27;N;N;N;N;N;
529;00:05:29;0;5;29;N;N;N;N;N;
532;00:05:32;0;5;32;N;N;N;N;N;
533;00:05:33;0;5;33;N;N;N;N;N;
536;00:05:36;0;5;36;N;N;N;N;N;
537;00:05:37;0;5;37;N;N;N;N;N;
538;00:05:38;0;5;38;N;N;N;N;N;
541;00:05:41;0;5;41;N;N;N;N;N;
542;00:05:42;0;5;42;N;N;N;N;N;
543;00:05:43;0;5;43;N;N;N;N;N;
547;00:05:47;0;5;47;N;N;N;N;N;
549;00:05:49;0;5;49;N;N;N;N;N;
550;00:05:50;0;5;50;N;N;N;N;N;
551;00:05:51;0;5;51;N;N;N;N;N;
553;00:05:53;0;5;53;N;N;N;N;N;
554;00:05:54;0;5;54;N;N;N;N;N;
555;00:05:55;0;5;55;N;N;N;N;N;
559;00:05:59;0;5;59;N;N;N;N;N;
601;00:06:01;0;6;1;N;N;N;N;N;
602;00:06:02;0;6;2;N;N;N;N;N;
603;00:06:03;0;6;3;N;N;N;N;N;
606;00:06:06;0;6;6;N;N;N;N;N;
607;00:06:07;0;6;7;N;N;N;N;N;
609;00:06:09;0;6;9;N;N;N;N;N;
611;00:06:11;0;6;11;N;N;N;N;N;
612;00:06:12;0;6;12;N;N;N;N;N;
615;00:06:15;0;6;15;N;N;N;N;N;
617;00:06:17;0;6;17;N;N;N;N;N;
618;00:06:18;0;6;18;N;N;N;N;N;
620;00:06:20;0;6;20;N;N;N;N;N;
623;00:06:23;0;6;23;N;N;N;N;N;
624;00:06:24;0;6;24;N;N;N;N;N;
3815;00:38:15;0;38;15;N;N;N;N;N;
3816;00:38:16;0;38;16;N;N;N;N;N;
3817;00:38:17;0;38;17;N;N;N;N;N;
3818;00:38:18;0;38;18;N;N;N;N;N;
3821;00:38:21;0;38;21;N;N;N;N;N;
3822;00:38:22;0;38;22;N;N;N;N;N;
3823;00:38:23;0;38;23;N;N;N;N;N;
